car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,zscore
Skoda Rapid 1.0 TSI Style AT,9.9,-0.97005282663779,1,0,1,0.7493435763078051,0.8506536169684006,-0.34842298015668555,-0.0901041196632599
Maruti Alto LXi,1.0,-0.14784670984759024,1,1,2,-2.4122884177238344,0.003639267777311279,-0.34842298015668555,-0.5412185834300236
Honda City i VTEC CVT VX,8.5,-0.3122879332056302,1,0,1,0.22240491063586518,0.8506536169684006,-0.34842298015668555,-0.1610659454243239
Ford Ecosport Sports Petrol,9.7,-1.3224268766907328,1,1,1,1.276282241979745,1.6149446963871117,2.4320270704469147,-0.1002415233434119
Audi A4 2.0 TDI Multitronic,10.5,1.0267334569955524,0,0,1,-0.8314724207080146,0.18527079488622852,-0.34842298015668555,-0.0596919086228039
Skoda Rapid 1.6 MPI Elegance Plus Black Package,4.2,0.04008611684731256,1,1,2,-0.3045337550360747,-0.5358603176947201,-0.34842298015668555,-0.3790201245475917
BMW 5 Series 520d Modern Line,21.0,0.05183191851574399,0,0,4,-0.3045337550360747,-0.8919300441062609,-0.34842298015668555,0.4725217845851756
Maruti Swift ZXi BSIV,5.75,-0.3686912728174379,1,1,2,-0.04106442220010477,0.003639267777311279,-0.34842298015668555,-0.3004552460264138
Volkswagen Polo 1.0 MPI Comfortline,4.85,-0.2786714488305795,1,1,2,-0.04106442220010477,0.005437599728884717,-0.34842298015668555,-0.3460735625870978
Honda City i-VTEC CVT VX,9.5,-0.010303372310258255,1,0,1,1.012812909143775,-2.6884636637281254,-0.34842298015668555,-0.1103789270235639
Ford Ecosport 1.5 DV5 MT Titanium,4.85,1.113793338961966,0,1,2,-0.3045337550360747,1.8487278500916586,3.822252095748715,-0.3460735625870978
Tata Nexon EV Prime XZ Plus LUX,14.5,-0.6176787765848473,3,0,1,1.276282241979745,0.003639267777311279,3.822252095748715,0.1430561649802358
Mahindra Scorpio EX,5.5,0.7918174236269238,0,1,2,-0.8314724207080146,0.18706912683780194,-0.34842298015668555,-0.3131270006266038
Mahindra Marazzo M6 Plus 8Str,14.85,-0.6952010675964947,0,1,1,1.539751574815715,1.6149446963871117,2.4320270704469147,0.1607966214205018
Hyundai Verna 1.6 i ABS,2.5,-0.6176787765848473,1,1,2,-1.6218804192159244,2.2659408628566964,2.4320270704469147,-0.4651880558288837
Hyundai Grand i10 Nios Sportz,6.0,-0.6176787765848473,1,1,1,1.012812909143775,-0.5322636537915733,-0.34842298015668555,-0.2877834914262238
Honda Jazz 1.2 SV i VTEC,6.1,-0.6176787765848473,1,1,1,0.22240491063586518,0.17268247122521443,-0.34842298015668555,-0.2827147895861479
Hyundai Creta 1.6 SX Automatic,10.35,-0.6411703799217101,1,0,1,0.22240491063586518,-0.23553888178195598,-0.34842298015668555,-0.0672949613829179
Toyota Etios GD,3.2,1.2616494903641808,0,1,4,-0.5680030878720447,1.1653617084937522,-0.34842298015668555,-0.4297071429483518
Mahindra XUV500 W11 AT BSIV,17.0,-0.4543651501869767,0,0,1,1.012812909143775,0.18527079488622852,-0.34842298015668555,0.2697737109821358
Mahindra KUV 100 NXT D75 K8 Dual Tone,4.5,-0.7351367932691615,0,1,2,0.4858742434718351,0.1564974836610535,-0.34842298015668555,-0.3638140190273637
Skoda Rapid 1.6 MPI Elegance,4.3,0.08706932352103826,1,1,2,-0.3045337550360747,-0.8937283760578343,-0.34842298015668555,-0.3739514227075158
Hyundai Verna CRDi 1.6 SX,8.8,0.5569013902582953,0,1,2,0.7493435763078051,-0.5358603176947201,-0.34842298015668555,-0.1458598399040959
Maruti Celerio X ZXI BSIV,4.25,-0.7351367932691615,1,1,1,0.7493435763078051,-0.5358603176947201,-0.34842298015668555,-0.3764857736275537
Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.25,-1.101605805324222,1,1,1,0.7493435763078051,-0.5358603176947201,-0.34842298015668555,-0.3257987552267938
Hyundai i20 1.2 Sportz,3.05,0.3219853568896668,1,1,2,-0.8314724207080146,-0.2553205332492638,-0.34842298015668555,-0.4373101957084657
Hyundai Grand i10 Magna,4.5,-0.8314523669502992,1,1,1,-0.04106442220010477,1.2660682977818647,2.4320270704469147,-0.3638140190273637
Kia Seltos GTX Plus DCT,17.5,-0.8525948099534758,1,0,1,1.539751574815715,0.17268247122521443,-0.34842298015668555,0.2951172201825158
Hyundai Santa Fe 4x4 AT,13.0,0.2515105468790782,0,0,1,-0.5680030878720447,0.17268247122521443,-0.34842298015668555,0.0670256373790959
Hyundai Creta 1.6 SX,13.5,-0.7116451899322986,1,1,1,0.7493435763078051,0.005437599728884717,-0.34842298015668555,0.0923691465794759
Hyundai Creta 1.6 SX Automatic,14.5,-1.1110024466589672,1,0,1,1.012812909143775,-0.1797905912831794,-0.34842298015668555,0.1430561649802358
Ford Ecosport 1.5 Diesel Titanium Plus BSIV,8.25,0.08706932352103826,0,1,1,0.4858742434718351,0.8794269281935756,-0.34842298015668555,-0.1737377000245139
Skoda Octavia Ambition 1.4 TSI MT,12.0,0.43944337357398106,1,1,1,-0.3045337550360747,0.8506536169684006,-0.34842298015668555,0.0163386189783359
Audi A4 2.0 TFSI,15.0,-1.0170360333115158,1,0,1,-1.3584110863799546,2.6741622158638667,2.4320270704469147,0.1683996741806158
Skoda Octavia Elegance 2.0 TDI AT,16.0,0.20452734020535251,0,0,1,-0.04106442220010477,0.544937185200916,-0.34842298015668555,0.2190866925813758
Toyota Fortuner 4x4 AT,19.5,0.43944337357398106,0,0,1,-0.5680030878720447,1.796576223496029,-0.34842298015668555,0.3964912569840357
Toyota Corolla Altis 1.8 J,7.75,-0.3827627432162188,1,1,1,-0.8314724207080146,2.6741622158638667,2.4320270704469147,-0.1990812092248939
Audi A6 2.7 TDI,13.0,0.08706932352103826,0,0,1,-1.3584110863799546,0.9046035755156037,-1.7386480054584859,0.0670256373790959
Audi Q3 2.0 TDI WCI,16.0,0.6508678036057467,0,0,2,-0.5680030878720447,2.647187236590265,2.4320270704469147,0.2190866925813758
BMW 3 Series 320d,15.0,-0.6411703799217101,0,0,1,-1.0949417535439845,0.8992085796608834,-0.34842298015668555,0.1683996741806158
BMW 3 Series 320d,16.0,-0.3827627432162188,0,0,1,-0.8314724207080146,2.6939438673311744,-0.34842298015668555,0.2190866925813758
Volkswagen Polo Diesel Comfortline 1.2L,3.75,3.0470113439657576,0,1,2,-0.5680030878720447,0.003639267777311279,-0.34842298015668555,-0.4018292828279337
Volkswagen Vento 1.5 TDI Highline Plus AT,8.5,0.6743594069426095,0,0,1,0.7493435763078051,0.5413405212977692,-0.34842298015668555,-0.1610659454243239
Tata Nexon 1.5 Revotorq XM,7.5,-0.41489925658104715,0,1,1,0.7493435763078051,0.005437599728884717,-0.34842298015668555,-0.2117529638250838
Mercedes-Benz C-Class 200 K AT,8.0,0.5569013902582953,1,0,2,-1.8853497520518945,1.1653617084937522,-0.34842298015668555,-0.1864094546247039
Volkswagen Vento 1.5 TDI Highline Plus AT,8.5,0.6743594069426095,0,0,1,0.7493435763078051,0.8182836418400786,-0.34842298015668555,-0.1610659454243239
Toyota Yaris J CVT,11.0,-1.439884893375047,1,0,1,1.276282241979745,-0.5358603176947201,-0.34842298015668555,-0.034348399422424
Hyundai i10 Asta,3.25,-0.5941871732479844,1,1,2,-1.0949417535439845,-0.8919300441062609,-0.34842298015668555,-0.4271727920283137
Hyundai EON Era,2.5,-0.06649528749203419,1,1,1,-0.5680030878720447,-1.2569914302756688,-0.34842298015668555,-0.4651880558288837
Renault Kiger RXT Turbo CVT,8.99,-1.0875108433221043,1,0,1,1.539751574815715,-0.5358603176947201,-0.34842298015668555,-0.1362293064079515
Maruti Alto 800 LXI Anniversary Edition,2.67,0.08359256622718256,1,1,1,-0.3045337550360747,-0.8937283760578343,-0.34842298015668555,-0.4565712627007545
Hyundai Grand i10 Magna AT,5.25,-0.8623673169416107,1,0,1,0.22240491063586518,-0.8919300441062609,2.4320270704469147,-0.3257987552267938
Maruti Wagon R VXI BS IV,3.95,-0.9109949358489168,1,1,1,-0.3045337550360747,-0.5358603176947201,-0.34842298015668555,-0.3916918791477817
Renault Triber RXZ BSIV,6.9,-0.8446311564222793,1,1,1,1.012812909143775,-0.8937283760578343,-0.34842298015668555,-0.2421651748655398
Maruti Baleno Alpha CVT,8.5,-0.6321026210336811,1,0,1,1.012812909143775,-0.7354751643193718,-0.34842298015668555,-0.1610659454243239
Maruti Wagon R VXI BS IV,3.0,-0.03811743066110387,1,1,1,-0.8314724207080146,-0.4441453881644748,-0.34842298015668555,-0.4398445466285037
Hyundai Santro Sportz BSIV,4.9,-0.8368554357177777,1,1,1,1.012812909143775,-0.5358603176947201,-0.34842298015668555,-0.3435392116670597
Maruti Swift VDI,6.7,-0.4747088786767,0,1,1,0.7493435763078051,-0.8937283760578343,-0.34842298015668555,-0.2523025785456918
Maruti Baleno 1.2 Delta,5.5,0.0951974182755928,1,1,1,-0.04106442220010477,-0.5340619857431467,-0.34842298015668555,-0.3131270006266038
Maruti Wagon R VXI,1.5,-0.3827627432162188,1,1,1,-2.6757577505598045,-0.8937283760578343,-0.34842298015668555,-0.5158750742296436
Honda Amaze S i-Vtech,4.0,0.3219853568896668,1,1,1,-0.04106442220010477,-0.8937283760578343,-0.34842298015668555,-0.3891575282277437
Maruti Wagon R AMT VXI Option,4.49,-0.186255481303361,1,0,1,0.22240491063586518,-0.5358603176947201,-0.34842298015668555,-0.3643208892113713
Maruti Wagon R VXI Plus,4.99,-1.275443670017007,1,1,1,0.4858742434718351,-0.5358603176947201,-0.34842298015668555,-0.3389773800109913
Hyundai i20 Magna,2.9,-0.1905544447140069,1,1,1,-1.6218804192159244,-0.4441453881644748,-0.34842298015668555,-0.4449132484685797
Hyundai Grand i10 Magna,3.25,6.0774281744210645,1,1,1,-0.5680030878720447,0.8290736335495194,-0.34842298015668555,-0.4271727920283137
Fiat Punto 1.3 Active,2.7,1.4296614374294239,0,1,1,-0.3045337550360747,-0.4441453881644748,-0.34842298015668555,-0.4550506521487317
Jeep Compass 2.0 Limited,12.2,0.7563920857949347,0,1,1,0.7493435763078051,0.8506536169684006,-0.34842298015668555,0.0264760226584879
Maruti Swift Dzire AGS ZDI Plus,7.75,-1.0170360333115158,0,0,1,0.7493435763078051,2.2659408628566964,2.4320270704469147,-0.1990812092248939
Audi A3 35 TDI Premium Plus,20.75,-0.500220759900533,0,0,1,0.4858742434718351,3.0626019174037293,2.4320270704469147,0.4598500299849856
Ford Endeavour 3.2 Trend AT 4X4,20.5,0.13405253019476396,0,0,1,0.22240491063586518,2.2659408628566964,2.4320270704469147,0.4471782753847956
Maruti XL6 Zeta,11.45,-0.9465612233009272,1,1,1,1.276282241979745,1.6149446963871117,2.4320270704469147,-0.011539241142082
Toyota Innova Crysta 2.8 GX AT BSIV,20.75,-0.47672915656367015,0,0,2,1.012812909143775,-0.8937283760578343,-0.34842298015668555,0.4598500299849856
Toyota Innova Crysta 2.4 VX MT,19.5,1.731481557101438,0,1,1,0.7493435763078051,-0.4441453881644748,-0.34842298015668555,0.3964912569840357
Hyundai Venue SX Plus Turbo DCT,10.6,-1.4751222983803414,1,0,1,1.539751574815715,0.852451948919974,2.4320270704469147,-0.054623206782728
Maruti Ciaz ZDi SHVS,5.4,1.2616494903641808,0,1,1,-0.04106442220010477,0.005437599728884717,-0.34842298015668555,-0.3181957024666798
Volkswagen Vento 1.5 TDI Highline AT,9.5,0.3008429138864902,0,0,1,0.4858742434718351,-0.05930235052775905,1.0418020451451147,-0.1103789270235639
Maruti Zen Estilo LXI BS IV,1.75,-0.14784670984759024,1,1,2,-1.6218804192159244,0.003639267777311279,-0.34842298015668555,-0.5032033196294536
Maruti XL6 Alpha,10.0,-0.8525948099534758,1,1,1,1.803220907651685,0.18527079488622852,-0.34842298015668555,-0.0850354178231839
Tata Altroz XZ Diesel,8.25,-0.47672915656367015,0,1,1,1.276282241979745,-0.5322636537915733,-0.34842298015668555,-0.1737377000245139
Volkswagen Vento 1.6 Comfortline,8.6,-0.02493864118912381,1,1,1,0.7493435763078051,-0.003554060028982473,2.4320270704469147,-0.1559972435842479
Volkswagen Polo Diesel Comfortline 1.2L,2.7,0.9530872805344873,0,1,1,-1.3584110863799546,2.003384397926974,2.4320270704469147,-0.4550506521487317
Mahindra TUV 300 T8 AMT,8.0,-0.38511190354990504,0,0,1,0.22240491063586518,0.005437599728884717,-0.34842298015668555,-0.1864094546247039
Mahindra Scorpio SLX 2.6 Turbo 7 Str,2.65,0.7918174236269238,0,1,3,-2.1488190848878643,-0.7354751643193718,-0.34842298015668555,-0.4575850030687697
Ford Aspire 1.5 TDCi Titanium Plus,5.25,1.0267334569955524,0,1,1,-0.04106442220010477,-0.05930235052775905,-0.34842298015668555,-0.3257987552267938
Hyundai Santro Magna Corp Edition AMT,5.76,-1.3459184800275956,1,0,1,1.276282241979745,3.0626019174037293,2.4320270704469147,-0.2999483758424062
Maruti SX4 S Cross Alpha,9.45,-1.2049688600064186,1,1,1,1.276282241979745,-0.4441453881644748,-0.34842298015668555,-0.1129132779436019
Maruti Swift VDI,4.5,0.7918174236269238,0,1,2,-0.5680030878720447,-0.17799225933160595,-0.34842298015668555,-0.3638140190273637
Honda BR-V i-VTEC V CVT,8.15,0.3219853568896668,1,0,2,0.4858742434718351,-0.8937283760578343,-0.34842298015668555,-0.1788064018645898
Hyundai i20 Sportz 1.4 CRDi,5.32,0.3219853568896668,0,1,1,-0.04106442220010477,0.003639267777311279,-0.34842298015668555,-0.3222506639387406
Hyundai i20 Asta Turbo DCT DT,11.25,-1.29893527335387,1,0,1,1.539751574815715,-0.17799225933160595,-0.34842298015668555,-0.021676644822234
Honda City i VTEC CVT VX,7.25,-0.3827627432162188,1,0,2,-0.04106442220010477,-0.5358603176947201,-0.34842298015668555,-0.2244247184252738
Hyundai i20 Asta 1.4 CRDi,5.75,0.5569013902582953,0,1,1,-0.04106442220010477,0.005437599728884717,-0.34842298015668555,-0.3004552460264138
Hyundai Grand i10 1.2 Kappa Asta,5.0,0.5569013902582953,1,1,1,0.7493435763078051,0.17268247122521443,-0.34842298015668555,-0.3384705098269838
Skoda Rapid 1.5 TDI AT Style BSIV,9.75,0.6391220019373153,0,0,1,1.012812909143775,-0.8937283760578343,-0.34842298015668555,-0.0977071724233739
Hyundai Creta 1.6 VTVT AT SX Plus,9.99,-0.8056116032797501,1,0,2,0.4858742434718351,-1.0052249570553875,-0.34842298015668555,-0.0855422880071915
Maruti Wagon R VXI BS IV,3.4,-0.14784670984759024,1,1,1,-0.3045337550360747,0.005437599728884717,-0.34842298015668555,-0.4195697392681997
Chevrolet Beat Diesel LS,2.15,0.08706932352103826,0,1,2,-0.04106442220010477,0.8794269281935756,-1.7386480054584859,-0.4829285122691497
Honda City ZX CVT,8.6,0.08706932352103826,1,0,2,0.4858742434718351,0.5467355171524896,-0.34842298015668555,-0.1559972435842479
Volkswagen Beetle 2.0,15.25,-1.111025938262304,1,0,2,-1.3584110863799546,-0.4441453881644748,-0.34842298015668555,0.1810714287808058
Honda Civic 1.8 V AT,3.5,1.0267334569955524,1,0,2,-2.1488190848878643,-0.5358603176947201,-0.34842298015668555,-0.4145010374281237
Maruti Swift Dzire VDi,3.15,1.8489395737857521,0,1,2,-1.0949417535439845,-0.06110068247933249,-0.34842298015668555,-0.4322414938683897
Hyundai i10 Magna 1.2 iTech SE,1.9,-0.14784670984759024,1,1,1,-1.8853497520518945,-0.8937283760578343,-0.34842298015668555,-0.4956002668693396
Renault Pulse RxL Optional,2.5,-0.3827627432162188,0,1,1,-0.8314724207080146,-0.5358603176947201,-0.34842298015668555,-0.4651880558288837
Maruti Wagon R VXI BS IV,3.3,0.08706932352103826,1,1,2,-0.04106442220010477,2.704733859040615,2.4320270704469147,-0.4246384411082757
Hyundai i20 Active 1.2 S,5.9,-0.42974594988994447,1,1,1,-0.04106442220010477,-0.5556419691620279,-0.34842298015668555,-0.2928521932662998
Isuzu MU 7 4x2 BS III,8.0,0.3219853568896668,0,1,3,-0.3045337550360747,0.1564974836610535,-0.34842298015668555,-0.1864094546247039
Hyundai Aura S Diesel,7.75,-0.6176787765848473,0,1,1,1.276282241979745,-0.4441453881644748,-0.34842298015668555,-0.1990812092248939
Hyundai Verna 1.6 CRDi SX,7.0,-0.3827627432162188,0,1,1,-0.04106442220010477,0.8992085796608834,-0.34842298015668555,-0.2370964730254638
Fiat Punto Pure 1.3L Advanced Multi-Jet,2.0,2.1722545105109954,0,1,1,-0.8314724207080146,1.230101658750396,2.4320270704469147,-0.4905315650292637
Tata Safari Storme LX,3.1,0.5569013902582953,0,1,2,-0.8314724207080146,0.003639267777311279,-0.34842298015668555,-0.4347758447884277
Mahindra XUV500 W8 AWD,7.5,1.2616494903641808,0,1,3,-0.5680030878720447,1.230101658750396,2.4320270704469147,-0.2117529638250838
Honda City i VTEC V,5.5,-0.14784670984759024,1,1,2,-0.04106442220010477,0.003639267777311279,-0.34842298015668555,-0.3131270006266038
Mahindra XUV500 W8 2WD,9.0,0.08706932352103826,0,1,1,-0.04106442220010477,0.18527079488622852,-0.34842298015668555,-0.1357224362239439
Honda City E,4.25,0.7288599266841314,1,1,1,-0.8314724207080146,-0.5322636537915733,-0.34842298015668555,-0.3764857736275537
Volkswagen Vento Diesel Highline,4.9,1.2238984838018423,0,1,1,-0.3045337550360747,-0.22834555397566222,-0.34842298015668555,-0.3435392116670597
Honda Jazz ZX,8.9,-0.9753619289919211,1,1,1,1.539751574815715,-0.8919300441062609,-0.34842298015668555,-0.1407911380640199
Fiat Linea Emotion,1.7,-0.3827627432162188,1,1,1,-1.3584110863799546,0.8506536169684006,-0.34842298015668555,-0.5057376705494917
Renault KWID Climber 1.0 AMT,4.9,-1.233158784010654,1,0,1,1.276282241979745,-0.5340619857431467,-0.34842298015668555,-0.3435392116670597
Skoda Yeti Ambition 4X2,4.0,1.8959227804594778,0,1,2,-1.0949417535439845,-0.8937283760578343,-0.34842298015668555,-0.3891575282277437
Honda Amaze SX i-VTEC,4.8,-0.3827627432162188,1,1,3,0.22240491063586518,0.005437599728884717,2.4320270704469147,-0.3486079135071357
Hyundai EON 1.0 Era Plus,3.2,-0.3827627432162188,1,1,2,0.4858742434718351,1.796576223496029,3.822252095748715,-0.4297071429483518
Honda BR-V i-DTEC S MT,8.5,-0.8525948099534758,0,1,1,0.7493435763078051,0.005437599728884717,-0.34842298015668555,-0.1610659454243239
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,14.9,-0.2417896315917048,0,1,1,-0.3045337550360747,0.544937185200916,-0.34842298015668555,0.1633309723405399
Honda City i DTec V,7.25,-0.14784670984759024,0,1,1,0.22240491063586518,-0.8937283760578343,-0.34842298015668555,-0.2244247184252738
Toyota Corolla Altis VL AT,10.39,-0.782683798422972,1,0,2,0.22240491063586518,-0.5340619857431467,-0.34842298015668555,-0.0652674806468875
Maruti Wagon R VXI BS IV,3.54,-1.396895259268588,1,1,1,-0.3045337550360747,-1.2246214551473469,-0.34842298015668555,-0.4124735566920934
Nissan Micra Active XV S,3.28,0.2284417924022789,1,1,1,0.22240491063586518,0.17268247122521443,-0.34842298015668555,-0.4256521814762909
Hyundai EON Magna Plus,2.7,-0.010632254756974335,1,1,1,0.22240491063586518,1.230101658750396,2.4320270704469147,-0.4550506521487317
Hyundai Creta 1.6 VTVT E Plus,7.99,-0.853933831343677,1,1,2,0.4858742434718351,-0.9027200358157015,-0.34842298015668555,-0.1869163248087114
Tata New Safari DICOR 2.2 EX 4x2,5.01,-0.726139509191143,0,1,1,-0.3045337550360747,0.544937185200916,-0.34842298015668555,-0.3379636396429762
Maruti Zen VXI BSII,1.0,0.5569013902582953,1,1,3,-2.939227083395774,-0.5322636537915733,-0.34842298015668555,-0.5412185834300236
Skoda Superb Elegance 1.8 TSI AT,4.75,-0.3827627432162188,1,0,2,-0.8314724207080146,-0.8937283760578343,-0.34842298015668555,-0.3511422644271738
Chevrolet Beat LS,1.34,-0.06038747062444985,1,1,1,-1.3584110863799546,-0.5358603176947201,-0.34842298015668555,-0.5239849971737652
Maruti Wagon R LXI CNG,3.4,0.21087007310630548,2,1,1,0.22240491063586518,-0.22834555397566222,-0.34842298015668555,-0.4195697392681997
Hyundai i20 1.2 Asta,2.64,0.33377814176477194,1,1,3,-1.0949417535439845,-0.5340619857431467,-0.34842298015668555,-0.4580918732527773
Fiat Linea 1.4 Emotion,2.24,-0.6289547461865415,1,1,1,-0.5680030878720447,-0.5340619857431467,-0.34842298015668555,-0.4783666806130813
Volkswagen Polo Petrol Highline 1.2L,2.95,-0.14784670984759024,1,1,1,-1.0949417535439845,0.005437599728884717,-0.34842298015668555,-0.4423788975485417
Volkswagen Polo Petrol Highline 1.2L,2.65,0.29849375355280394,1,1,1,-1.3584110863799546,1.230101658750396,2.4320270704469147,-0.4575850030687697
Volkswagen CrossPolo 1.5 TDI,4.85,-0.006897089826413141,0,1,1,-0.04106442220010477,2.647187236590265,-0.34842298015668555,-0.3460735625870978
Mahindra XUV500 W8 2WD,4.63,1.1796403031151925,0,1,2,-0.8314724207080146,2.515909004125404,-1.7386480054584859,-0.357224706635265
Audi A6 3.0 TDI Quattro Technology,10.85,0.23736860167028678,0,0,2,-0.8314724207080146,-0.5358603176947201,-0.34842298015668555,-0.041951452182538
Hyundai i20 Sportz 1.2,4.47,-0.1243551065107274,1,1,1,-0.3045337550360747,-0.4441453881644748,-0.34842298015668555,-0.3653346295793865
Land Rover Freelander 2 SE,18.5,0.3219853568896668,0,0,2,-0.3045337550360747,-0.5358603176947201,-0.34842298015668555,0.3458042385832757
Maruti Ciaz VDi Plus SHVS,6.04,-0.03501653902063798,0,1,1,0.22240491063586518,-0.5358603176947201,-0.34842298015668555,-0.2857560106901934
Hyundai i20 1.2 Sportz,2.52,-0.7479867002944255,1,1,1,-1.3584110863799546,0.003639267777311279,-0.34842298015668555,-0.4641743154608685
Maruti Swift Dzire AMT VXI,5.75,-1.1498105753714645,1,0,2,0.4858742434718351,0.005437599728884717,-0.34842298015668555,-0.3004552460264138
Tata Nexon 1.5 Revotorq XM,6.0,0.8559964839432331,0,1,1,0.7493435763078051,-0.4441453881644748,-0.34842298015668555,-0.2877834914262238
Nissan Sunny XL CVT,4.0,0.5708084194337181,1,0,1,-0.5680030878720447,-0.5340619857431467,-0.34842298015668555,-0.3891575282277437
Maruti Baleno Alpha Diesel,7.5,0.3219853568896668,0,1,1,0.7493435763078051,1.5448097502757476,-0.34842298015668555,-0.2117529638250838
Honda Amaze VX i-Vtech,4.7,-1.1095459672520815,1,1,1,-0.04106442220010477,1.5555997419851884,-0.34842298015668555,-0.3536766153472118
Honda CR-V 2.4L 4WD AT,10.75,-0.03038869316327599,1,0,1,-0.04106442220010477,-0.5322636537915733,-0.34842298015668555,-0.0470201540226139
Mitsubishi Outlander 2.4,5.25,-0.500220759900533,1,0,1,-1.0949417535439845,2.6831538756217337,-0.34842298015668555,-0.3257987552267938
Volkswagen Polo Diesel Highline 1.2L,3.98,0.40735384341582637,0,1,1,-0.5680030878720447,-0.003554060028982473,2.4320270704469147,-0.3901712685957589
Mercedes-Benz M-Class ML 350 4Matic,20.5,0.8622922336375124,0,0,2,-0.5680030878720447,0.005437599728884717,2.4320270704469147,0.4471782753847956
Mahindra TUV 300 T8 AMT,5.99,-0.569943838604342,0,0,2,0.22240491063586518,1.1653617084937522,-0.34842298015668555,-0.2882903616102314
Honda Mobilio S i-DTEC,4.36,0.5487498039004038,0,1,3,-0.3045337550360747,2.6831538756217337,2.4320270704469147,-0.3709102016034701
BMW X1 sDrive 20D xLine,9.5,0.36896856356339247,0,0,3,-0.5680030878720447,1.783987899835015,-0.34842298015668555,-0.1103789270235639
Audi A4 2.0 TDI,12.25,-0.3827627432162188,0,0,1,-0.5680030878720447,0.005437599728884717,-0.34842298015668555,0.0290103735785259
Toyota Camry Hybrid 2.5,18.75,0.7448342169531981,1,0,1,0.7493435763078051,0.5377438573946224,-0.34842298015668555,0.3584759931834657
Volkswagen Polo 1.5 TDI Comfortline,3.93,0.11133614976801759,0,1,2,-0.3045337550360747,1.230101658750396,2.4320270704469147,-0.3927056195157969
Toyota Corolla Altis 1.8 VL AT,3.25,0.6743594069426095,1,0,3,-1.6218804192159244,0.8506536169684006,-0.34842298015668555,-0.4271727920283137
Mahindra XUV500 W10 AWD,12.0,0.04008611684731256,0,1,2,0.7493435763078051,-0.4441453881644748,-0.34842298015668555,0.0163386189783359
Audi A6 2.0 TDI Premium Plus,12.75,0.7448342169531981,0,0,2,-0.5680030878720447,0.003639267777311279,-0.34842298015668555,0.0543538827789059
Maruti Swift Vdi BSIII,1.99,0.624087375801723,0,1,1,-1.8853497520518945,0.7211737164551131,-0.34842298015668555,-0.4910384352132713
Honda City E,3.0,0.2546114385195441,1,1,1,-0.8314724207080146,-2.6884636637281254,-0.34842298015668555,-0.4398445466285037
Skoda New Laura L and K AT,1.35,1.237476630530549,0,0,2,-1.8853497520518945,0.18527079488622852,-0.34842298015668555,-0.5234781269897577
Volkswagen Vento Petrol Highline AT,2.73,0.1284145453939169,1,0,1,-1.3584110863799546,-0.4441453881644748,-0.34842298015668555,-0.4535300415967089
Skoda Octavia Elegance 2.0 TDI AT,9.13,0.43032863147927825,0,0,1,-0.3045337550360747,-0.8937283760578343,-0.34842298015668555,-0.1291331238318451
Maruti Ciaz VDI SHVS,5.93,1.359914867122278,0,1,1,0.4858742434718351,2.6939438673311744,-0.34842298015668555,-0.291331582714277
Maruti Wagon R LXI CNG,3.41,-0.435477901104139,2,1,1,0.22240491063586518,0.17268247122521443,-0.34842298015668555,-0.4190628690841921
Hyundai Verna 1.6 SX VTVT,3.75,-0.6852171361783279,1,1,1,-1.0949417535439845,0.003639267777311279,-0.34842298015668555,-0.4018292828279337
Hyundai Verna 1.6 SX VTVT,3.52,0.48673197109108596,1,1,3,-0.5680030878720447,0.18527079488622852,-0.34842298015668555,-0.4134872970601085
Honda City 1.5 S MT,2.71,1.9483560391073558,1,1,1,-1.3584110863799546,-0.23553888178195598,-0.34842298015668555,-0.454543781964724
Volkswagen Vento Petrol Highline,2.54,0.3723748460472376,1,1,3,-0.8314724207080146,-0.06110068247933249,-0.34842298015668555,-0.4631605750928533
Toyota Etios Liva GD,2.82,0.2234380808915271,0,1,1,-1.0949417535439845,-0.35422879058580287,-0.34842298015668555,-0.4489682099406405
Renault Duster 110PS Diesel RxL,5.75,0.15754413353162683,0,1,1,-0.04106442220010477,-0.5358603176947201,-0.34842298015668555,-0.3004552460264138
Maruti Swift Dzire VXi,1.9,0.5972364731876888,1,1,2,-1.6218804192159244,-0.8937283760578343,-0.34842298015668555,-0.4956002668693396
Maruti Swift VXI,3.17,-0.10490405894780495,1,1,1,-0.5680030878720447,-0.21935389421779503,2.4320270704469147,-0.4312277535003745
Maruti Wagon R LXI BS IV,2.38,0.7578485652018201,1,1,1,-0.8314724207080146,2.6939438673311744,-0.34842298015668555,-0.4712704980369749
Maruti Ertiga ZXI,4.62,1.0900668195917345,1,1,2,-0.5680030878720447,0.005437599728884717,-0.34842298015668555,-0.3577315768192726
Skoda Rapid 1.5 TDI Style BSIV,6.66,-0.04403731470199331,0,1,1,0.4858742434718351,-0.5358603176947201,-0.34842298015668555,-0.2543300592817222
Maruti Swift Dzire VDI,5.63,0.6013475037716398,0,1,1,0.22240491063586518,-0.5358603176947201,-0.34842298015668555,-0.306537688234505
Hyundai i20 Asta 1.2,4.79,-0.36333518725663316,1,1,2,-0.04106442220010477,-0.8991233719125545,-0.34842298015668555,-0.3491147836911434
Maruti Baleno 1.2 Alpha,5.53,0.0675008179414315,1,1,1,-0.04106442220010477,-0.003554060028982473,-0.34842298015668555,-0.311606390074581
